aahed:	4.297906170789971
aalii:	3.703079263034432
aargh:	3.978662760545228
abaca:	2.982832299063969
abaci:	3.7051505537246747
aback:	3.3181977109277163
abaft:	3.476976566381078
abaka:	2.8178816355242695
abamp:	3.3812667888117263
abase:	4.508656348749515
abash:	3.8729325505975187
abate:	4.360058900609515
abaya:	2.8993543093828897
abbas:	3.5137330634780897
abbes:	4.620013482215627
abbey:	3.964101619806902
abbot:	3.8217540368596494
abeam:	3.891716567249579
abele:	4.312119089801042
abets:	5.334535407445363
abhor:	4.455078777547841
abide:	4.86896406355291
abled:	4.947407578251916
abler:	5.172762572131237
ables:	5.537958505104737
abmho:	4.018767151597039
abode:	4.8357668178552045
abohm:	4.07380376904328
aboil:	4.749859817543485
aboma:	3.6818172158639535
aboon:	3.873782430400085
abort:	4.85039140677526
about:	4.517898624805749
above:	4.3653197333566816
abris:	5.308107363409896
abuse:	4.9976021937550446
abuts:	4.944994075892229
abuzz:	2.76819244291536
abyes:	5.153759922858022
abysm:	4.224766611685789
abyss:	3.9423100661888406
acari:	4.204405523954652
acerb:	4.736048950939062
aceta:	4.315297576699137
ached:	4.671101952899144
aches:	5.2459897741752615
achoo:	3.63120243545625
acids:	5.120865894578764
acidy:	4.495907435268309
acing:	4.406954192981221
acini:	3.962502883234298
ackee:	4.085016115824193
acmes:	5.36885082268954
acmic:	3.6745176822114085
acned:	5.01972597158278
acnes:	5.589835584668773
acock:	3.5924300296622924
acold:	4.794862691468432
acorn:	4.916569641930657
acred:	5.233428001090039
acres:	5.800236607350647
acrid:	4.929358631576155
acted:	5.031736733151703
actin:	4.781312632419584
actor:	4.97607142654987
acute:	4.992139125154593
acyls:	4.922383107254661
adage:	4.144400829432046
adapt:	3.895329247267376
addax:	2.506164021585823
added:	3.555814335029549
adder:	4.473112895002483
addle:	4.3498482570974994
adeem:	4.202733594867687
adept:	4.793947801594757
adieu:	4.9734120751165065
adios:	5.348559351133471
adits:	5.348496788274416
adman:	3.796888780011444
admen:	4.896402331303297
admit:	4.62018210136376
admix:	3.8413928883107378
adobe:	4.801364826288122
adobo:	3.678246479431435
adopt:	4.633712398867839
adore:	5.304223473834628
adorn:	4.937686321315369
adown:	4.288146517377013
adoze:	4.4122129311991385
adult:	4.69510119925915
adunc:	4.339194432392662
adust:	4.858505195357829
adyta:	3.77688270564513
adzed:	3.635511552211298
adzes:	4.871009932096287
aecia:	4.471069741751745
aedes:	5.074313654156074
aegis:	5.526512089823397
aeons:	5.838553571980603
aerie:	5.023955025347368
afars:	4.399219208000045
affix:	2.8873133345672235
afire:	5.048616481847739
afoot:	3.8342130370773684
afore:	5.01015847551229
afoul:	4.385601528720642
afrit:	4.780499013196276
after:	5.017041326325711
again:	3.999472968460699
agama:	2.9447641169439835
agape:	4.074738989104938
agars:	4.533978001435007
agate:	4.364689943449787
agave:	3.6861341809677217
agaze:	3.56411896414909
agene:	4.24108338957797
agent:	4.859249263185406
agers:	5.432317226440275
agger:	4.295397177657368
aggie:	4.171944982197178
aggro:	3.8819171724518378
aghas:	4.036775939414402
agile:	5.099633865577155
aging:	3.7623016719118785
agios:	5.191315014314527
agism:	4.64490889249602
agist:	4.945319161671573
agita:	4.017857235544176
aglee:	4.441495295007453
aglet:	5.123987912205848
agley:	4.89757239014379
aglow:	4.194529648262905
agmas:	4.139312401964197
agone:	4.978856080974379
agons:	5.12099328138236
agony:	4.477197013540315
agora:	4.096512872665387
agree:	4.580460913475013
agria:	4.148339980750283
agues:	5.333762874486391
ahead:	4.201274450671078
ahing:	4.3944879596060975
ahold:	4.774128556102903
ahull:	3.8571938611268433
aided:	4.558790869396095
aider:	5.46804280371936
aides:	5.790215592600664
ailed:	5.447357801225517
aimed:	5.147715098448225
aimer:	5.395023337552957
aioli:	4.400959561008404
aired:	5.575563822275091
airer:	4.9441077617445295
airns:	5.721614726511155
airth:	5.0843622627449525
airts:	5.804419852911417
aisle:	5.732674096143003
aitch:	4.609106801172064
aiver:	5.011904149155859
ajiva:	2.954376821368282
ajuga:	2.9959754241908705
akees:	4.734563714003562
akela:	4.144895477444965
akene:	4.2067735690174635
alack:	3.766697047245012
alamo:	4.135637371224648
aland:	4.249779388296463
alane:	4.710522248511699
alang:	3.957787775475934
alans:	4.799524943900785
alant:	4.367392472184231
alarm:	4.204682104846216
alary:	4.301858375850653
alate:	4.802035764166261
albas:	4.477245178474763
album:	4.2209878648872365
alcid:	4.81928735911604
alder:	5.390910174369312
aldol:	4.171390640758664
alecs:	5.537824619824811
alefs:	5.261282089918368
aleph:	4.776406021275225
alert:	5.43738928075772
alfas:	4.329420281367513
algae:	4.403473289959765
algal:	3.2287819629294003
algas:	4.4894925871575255
algid:	4.696560606196638
algin:	4.721949572052
algor:	4.90208891118118
algum:	4.2328608030508965
alias:	4.939268916135765
alibi:	3.9337016888589305
alien:	5.513222882364381
alifs:	5.104971297676973
align:	4.754019186150602
alike:	5.101463156410225
aline:	5.430568593851159
alist:	5.384661417842311
alive:	4.856147067753495
aliya:	4.108354045851939
alkie:	5.054061842292329
alkyd:	4.229776225722396
alkyl:	3.5385555901496204
allay:	3.4230333848480763
allee:	4.071886701589907
alley:	4.526669005116815
allod:	4.260293483368708
allot:	4.38421265154793
allow:	3.82051861792194
alloy:	4.160534642954594
allyl:	3.1631728741700527
almah:	3.8446369620693948
almas:	4.587148589304107
almeh:	4.950143337663795
almes:	5.692814690425932
almud:	4.529959031312449
almug:	4.256506520819889
aloes:	5.974358098804761
aloft:	4.662293597250175
aloha:	4.0746465763047715
aloin:	5.103701513209091
alone:	5.401548033243181
along:	4.698775390326382
aloof:	3.863306825753353
aloud:	4.84338566104805
alpha:	3.728934720242716
altar:	4.506702497558172
alter:	5.563845890651345
altho:	4.73422477881582
altos:	5.580238915443029
alula:	3.3921347498269596
alums:	5.095365312666071
alway:	3.683582773587046
amahs:	4.191005217569294
amain:	4.091185933526039
amass:	3.7151880921634954
amaze:	3.6653137405075418
amber:	4.889012141489496
ambit:	4.446553281991524
amble:	4.7538797357981775
ambos:	4.859141068186786
ambry:	4.271213966092787
ameba:	3.848197833619097
ameer:	4.544212955009289
amend:	4.817347698126497
amens:	5.375944453185006
ament:	4.953283749397266
amias:	4.597288388709987
amice:	4.936534219779592
amici:	3.7488184459025184
amide:	4.977110361955493
amido:	4.623160727241044
amids:	5.090749843212928
amies:	5.6656107569020815
amiga:	3.735504580592916
amigo:	4.439451024185664
amine:	5.098867752144673
amino:	4.723800873111282
amins:	5.208375374145322
amirs:	5.380497360874789
amiss:	4.464155237239082
amity:	4.646216198641104
ammos:	4.395134124377635
amnia:	4.026225471719597
amnic:	4.474785389673898
amnio:	4.723651268888713
amoks:	4.862533788667787
amole:	5.165046498128244
among:	4.37462763960499
amort:	4.9598376082030935
amour:	4.758221463654277
amped:	4.732356568291091
ample:	4.855322237934726
amply:	4.290731072829514
ampul:	4.284366940437024
amuck:	3.935502183794646
amuse:	5.106247846656075
amyls:	4.89348800553723
ancho:	4.365679875260198
ancon:	3.9663390933242737
andro:	4.884590961560127
anear:	4.637960626601083
anele:	4.627053542701754
anent:	4.429858823282772
angas:	4.358680918111192
angel:	5.022975646878993
anger:	5.110274560065168
angle:	4.970404364624452
anglo:	4.618901070894071
angry:	4.491582700539215
angst:	4.79707497594129
anile:	5.4041947086133115
anils:	5.509612839501239
anima:	4.017776659573458
anime:	5.098342609259904
animi:	3.9111028717702876
anion:	4.253622870743077
anise:	5.55283173879138
ankhs:	4.630761212592339
ankle:	4.8883257922411545
ankus:	4.785229351475674
anlas:	4.745457417652849
annal:	3.4717699507781408
annas:	3.939010378123214
annex:	3.83135641284808
annoy:	4.01845274580283
annul:	3.985566332998137
anoas:	4.799604129440233
anode:	5.161560728185686
anole:	5.365148146863507
anomy:	4.553789119021899
ansae:	4.828764687209305
antae:	4.631744582582999
antas:	4.712392022409532
anted:	5.20757185778138
antes:	5.800267022709292
antic:	4.723302218613374
antis:	5.457718807187099
antra:	4.302830121380706
antre:	5.406735261939726
antsy:	4.918114331074946
anvil:	4.398226309405235
anyon:	3.9030312365706292
aorta:	4.651489887840212
apace:	4.234652535265587
apart:	4.240076814108991
apeak:	3.9169066549547065
apeek:	4.063261765900061
apers:	5.551511039104694
apery:	4.912689516368004
aphid:	4.349668082428805
aphis:	4.893013570909169
apian:	4.121527769373807
aping:	4.39330893429068
apish:	4.755397955789508
apnea:	4.416885501311983
apods:	5.09953262408315
aport:	4.9890709248547775
appal:	3.209245937402003
appel:	4.343113361682596
apple:	4.299228634609957
apply:	3.7294485220808604
apres:	5.7971607172791835
apron:	4.926057073694365
apses:	4.846723305327177
apsis:	4.48811202751312
apter:	5.281389397077654
aptly:	4.581437023126088
aquae:	3.653452885995416
aquas:	3.7734226913585647
araks:	4.5790978744046775
arame:	4.612253125886412
arbor:	4.1594094953848
arced:	5.2531872833195665
arcus:	5.234129450623781
ardeb:	5.04428620953696
ardor:	4.360045471102793
areae:	4.16287287308193
areal:	4.73803418860806
areas:	5.20283777020895
areca:	4.492114602295722
areic:	5.212954059444395
arena:	4.657588548034049
arene:	4.792219729240009
arepa:	4.454962098705175
arete:	4.8798966430227635
argal:	4.136125326713544
argil:	4.906810511004506
argle:	5.213340488363532
argol:	4.890452421758652
argon:	4.8335553822445645
argot:	4.9276605698120335
argue:	4.992853275027605
argus:	5.112206658146879
arhat:	4.188757245317908
arias:	5.055867512833639
ariel:	5.676147977488533
arils:	5.73087932616597
arise:	5.7800578068577195
arles:	6.07595411838082
armed:	5.219212280063961
armer:	4.5927444022301565
armet:	5.394220028468084
armor:	4.268153735417657
aroid:	5.205042881978222
aroma:	4.257453015056382
arose:	5.745718941639376
arpen:	5.297594281299403
arras:	4.244662664452774
array:	3.6013507743071944
arris:	4.988412435928041
arrow:	3.9994694101009114
arses:	5.289420126542417
arsis:	4.94803986309234
arson:	5.381250840551181
artal:	4.482288345976433
artel:	5.595839727447267
artsy:	5.160726452465578
arums:	5.219805619226692
arval:	3.8711551642812423
arvos:	5.0911261669569745
aryls:	5.329340838960039
asana:	3.6551129812485104
ascot:	4.960639163578806
ascus:	4.168179820311347
asdic:	4.708332610069936
ashed:	5.002431601680054
ashen:	5.111765095627819
ashes:	4.6411520111494236
aside:	5.332633622083745
asked:	4.9213006342491665
asker:	5.180419066782618
askew:	4.565105200286896
askoi:	4.667216470496054
askos:	4.219030368712304
aspen:	5.2143333775736505
asper:	5.3626099534658715
aspic:	4.623242897453035
aspis:	4.393741462453708
assai:	3.636498148070458
assay:	3.4363211884168905
asses:	4.23399887321459
asset:	4.806567729268464
aster:	5.614561390456662
astir:	5.310764963540048
asyla:	4.085779048420939
ataps:	4.490488400438185
ataxy:	3.3185656815525215
atilt:	4.345962435788916
atlas:	4.761909072390555
atman:	3.966468836032768
atmas:	4.458974828624241
atoll:	4.2977774356332095
atoms:	5.208639277726603
atomy:	4.573517112408394
atone:	5.317311794563762
atony:	4.811624799604431
atopy:	4.594467331015563
atria:	4.487606841196335
atrip:	4.943989824441621
attar:	3.6479417270296848
attic:	3.964158133968321
audad:	3.30351497475419
audio:	4.7133867475122795
audit:	4.823288730210611
auger:	5.082649418782758
aught:	4.252627815894695
augur:	3.8712086221339286
aulic:	4.7273944307847895
aunts:	5.367999797883738
aunty:	4.716983295489059
aurae:	4.768767026722806
aural:	4.400862490083945
aurar:	3.684290485214237
auras:	4.874166863307043
aurei:	5.414856240536608
aures:	5.939598762954565
auric:	4.855269342096658
auris:	5.583900974059943
aurum:	3.942643994430846
autos:	5.408223764431597
auxin:	4.132106918274151
avail:	3.837468284469652
avant:	3.7205773218709712
avast:	3.9651262969202734
avens:	5.047385101968907
avers:	5.196051333793079
avert:	4.7843701354039885
avgas:	3.8169980620176776
avian:	3.7662977846373944
avion:	4.446212015221696
aviso:	4.658138952568076
avoid:	4.413870881846849
avows:	4.3981377520204035
await:	3.966066583681973
awake:	3.816706195501484
award:	3.879129397639807
aware:	4.335343066860247
awash:	3.7742744231377388
awful:	3.8230926692225418
awing:	4.160559898050279
awned:	4.774945436884508
awoke:	4.509023447629714
awols:	5.089431345188959
axels:	4.998008909987721
axial:	3.6840372175181386
axile:	4.728952832345755
axils:	4.843985880932805
axing:	3.905326981501273
axiom:	4.082960407823474
axion:	4.308520187129356
axite:	4.71879639922981
axled:	4.588245879746232
axles:	5.179269677562648
axman:	3.2644736524515583
axmen:	4.374602101221716
axone:	4.612596521353117
axons:	4.756797283279195
ayahs:	4.2108044049060425
ayins:	5.218729319514054
azans:	4.015128036174942
azide:	4.517131299665464
azido:	4.163172578639764
azine:	4.64409172971472
azlon:	4.293138491561344
azoic:	4.087893416048398
azole:	4.702953767711036
azons:	4.757132243909892
azote:	4.692497268114328
azoth:	4.093451552248571
azuki:	3.659851131780032
azure:	4.57264512137573
baaed:	4.377027071081757
baals:	4.61136481241437
babas:	3.71009625670814
babel:	4.366172101963425
babes:	4.79376623161068
babka:	2.8082202784943986
baboo:	3.1673386133937655
babul:	3.7824089525694955
babus:	4.2212929409401525
bacca:	3.020669253523411
backs:	4.648811228882799
bacon:	4.6038213087112805
baddy:	3.6512012674768055
badge:	4.686801720178134
badly:	4.526121346854279
baffs:	3.8877053212163415
baffy:	3.238536749111475
bagel:	4.917199234688943
baggy:	3.4354848165122656
bahts:	4.959604956721739
bails:	5.442765343509206
bairn:	5.01309397838066
baith:	4.69890325100089
baits:	5.429499442738605
baiza:	3.4457560249042345
baize:	4.531849970212826
baked:	4.653084616558701
baker:	4.91113778790634
bakes:	5.24821912891419
balas:	4.649546243296834
balds:	5.162531695157393
baldy:	4.5350677728748146
baled:	5.14467601785227
baler:	5.368675920642677
bales:	5.734872324266507
balks:	4.944142448836436
balky:	4.302000373898202
balls:	4.585315480742698
bally:	3.9372558739058467
balms:	5.068884780169061
balmy:	4.4247582335521995
balsa:	4.356710245381413
banal:	4.118473310252718
banco:	4.583721502480125
banda:	3.908564797437253
bands:	5.084762262925613
bandy:	4.456925063335048
baned:	5.069308815250196
banes:	5.654761953680958
bangs:	4.907895786330138
banjo:	4.010343002503762
banks:	4.866939649367402
banns:	4.471420491832239
banty:	4.64759736309162
barbe:	4.4969853568299
barbs:	4.573987594667857
barca:	4.062529126880484
barde:	5.214451550606522
bards:	5.295512513053852
bared:	5.273871162529393
barer:	4.64161438938649
bares:	5.85542995287049
barfs:	4.966419290173487
barge:	5.047668344475442
baric:	4.819627931046264
barks:	5.0736793286997734
barky:	4.435558319154584
barms:	5.198775206158638
barmy:	4.55910523061024
barns:	5.415091200783448
barny:	4.78455535075682
baron:	5.008911592771558
barre:	4.6360999492669075
barye:	5.0749654268168545
basal:	4.363435594032073
based:	5.286517973203351
baser:	5.543719004481559
bases:	4.913123380366621
basic:	4.837829263863707
basil:	5.140249898862211
basin:	5.06364344138002
basis:	4.594176735144708
basks:	4.1205833117164605
bassi:	4.272530474155892
basso:	4.29539205537657
bassy:	4.065371218065474
baste:	5.441565297636773
basts:	4.533934665121104
batch:	4.290345586283145
bated:	5.084712464141061
bates:	5.681300199588742
bathe:	4.879813597337456
baths:	4.954466486863885
batik:	4.525371660434819
baton:	4.831306189457811
batts:	4.529526041909361
battu:	3.8418122926272984
batty:	3.8918217644266266
bauds:	4.976982166196318
baulk:	4.34061506005445
bawds:	4.611218083735264
bawdy:	3.975874481823375
bawls:	4.825543848705638
bawty:	4.168154831356807
bayed:	4.802884908434531
bayou:	4.330780534589298
bazar:	3.5432458887580145
bazoo:	3.3028008232180337
beach:	4.582930994305072
beads:	5.387310660478494
beady:	4.744546272755157
beaks:	5.167123280830657
beaky:	4.511445353615439
beams:	5.3008328359628
beamy:	4.6449144415424035
beano:	5.047059058780873
beans:	5.528128342660819
beard:	5.126762858128407
bears:	5.681993881827796
beast:	5.362933784537009
beats:	5.592281589431873
beaus:	5.362710049336946
beaut:	4.950253508853676
beaux:	4.156464283224856
bebop:	3.7134812156457566
becap:	4.586480152008796
becks:	4.629634264137497
bedel:	4.112265087679737
bedew:	3.5667868734902384
bedim:	4.46263393007892
beech:	3.592632480092906
beedi:	3.9535644983765774
beefs:	4.0850690486736925
beefy:	3.427294334408814
beeps:	4.326715349407803
beers:	4.705878788303377
beery:	4.050627451829156
beets:	4.611345413487866
befit:	4.440424166558318
befog:	4.018955862015191
began:	4.704285666234847
begat:	4.78128049061011
beget:	3.9454698515215996
begin:	4.508834541658565
begot:	4.577661909774548
begum:	4.003282981791035
begun:	4.250557544438933
beige:	4.0039650889595215
beigy:	4.397317384441849
being:	4.508497139680929
belay:	4.941361245745451
belch:	4.338724125606407
belga:	4.7473219728632925
belie:	4.378465095899198
belle:	3.5302038789540844
bells:	4.584569284316058
belly:	3.9233833424321616
belon:	4.882617656929949
below:	4.4257122257379695
belts:	5.351792902550631
bemas:	5.296378138889355
bemix:	3.897256008139758
bench:	4.253322141836738
bends:	5.061640993977074
bendy:	4.422617006344326
benes:	4.676783755830511
benne:	3.4190197205508674
benni:	4.007988845157942
benny:	3.8054889288604454
bento:	4.854424301350665
bents:	5.268724480877316
beret:	4.48980929757708
bergs:	5.112770737020115
berks:	5.059417968523164
berme:	4.152016854550132
berms:	5.19176894214022
berry:	4.0439662800659235
berth:	4.751328185509277
beryl:	4.702324262009432
beses:	3.933799415371802
beset:	4.510755987043425
besom:	4.822520412884345
besot:	5.142146244248655
bests:	4.52333363181899
betas:	5.554601434939944
betel:	4.281856918851614
beths:	4.943497172363608
beton:	4.8431076906221096
betta:	4.287607013538749
bevel:	3.661847636771528
bevor:	4.410493355571884
bewig:	4.028594012162235
bezel:	3.5262178309579184
bezil:	4.185037541166318
bhang:	4.031514372914716
bhoot:	3.5694555070923277
bhuts:	4.513331996172578
biali:	4.093060372215634
bialy:	4.7308350425797485
bibbs:	3.244479243595599
bible:	4.121470913973777
bicep:	4.505479785045514
bices:	5.226272965244865
biddy:	3.4005349544750287
bided:	4.033293455428201
bider:	4.947144413345178
bides:	5.2739379637898605
bidet:	4.867517606163528
bidis:	4.117321517620368
bield:	4.796577763034112
biers:	5.426442690437317
biffs:	3.640695425089599
biffy:	2.9853446489306306
bifid:	3.231245129042678
biggy:	3.1825817834119468
bight:	3.928955810105452
bigly:	4.093546385193939
bigos:	4.779271759281862
bigot:	4.350989646734854
bijou:	3.6044990013521137
biked:	4.433238468623094
biker:	4.69031719265996
bikes:	5.027536201327522
bikie:	3.782867389310528
bilbo:	3.7790941523425237
bilby:	3.5512618073044786
biles:	5.515988667893109
bilge:	4.673410951067797
bilgy:	4.107363706124816
bilks:	4.702398437795269
bills:	4.344622916544755
billy:	3.688749432186723
bimah:	4.311958614067031
bimas:	5.046590429192579
binal:	4.811293477737127
bindi:	3.5492149523328878
binds:	4.828641462642507
biner:	5.078797990123146
bines:	5.422417353090327
binge:	4.571467114882711
bingo:	4.230437222319406
binit:	3.825495614826092
bints:	5.027556629576573
biogs:	4.829908795809499
biome:	4.780561977193521
biont:	4.704269426384167
biota:	4.888040045707798
biped:	4.598232347710346
bipod:	4.309363280295799
birch:	4.239324446440395
birds:	5.055692234782516
birks:	4.828854990585512
birle:	5.1743058682240735
birls:	5.242002017789308
biros:	5.310990193274297
birrs:	4.468594372891823
birse:	5.3375114385463505
birth:	4.5261763054400195
bises:	4.691061046190604
bisks:	3.873172779352905
bison:	4.816673935500716
biter:	5.124891614821938
bites:	5.460353158944298
bitsy:	4.580137935587635
bitts:	4.284943231898071
bitty:	3.641674120184987
bizes:	4.701572967259663
blabs:	4.346263339530195
blade:	4.977449443118866
blaff:	3.3747827080409984
blahs:	4.906452833022843
blain:	4.806131677810426
blame:	4.878829055894221
blams:	4.964419263440026
bland:	4.63011287347647
blank:	4.32836039009896
blare:	5.242778609443149
blase:	5.340500291427296
blast:	5.012098062857009
blate:	5.183842432872274
blats:	5.25987168325406
blawn:	4.196021558654523
blaws:	4.709615316432747
blaze:	4.3927844471776005
bleak:	4.614646256594424
blear:	5.1285884588958
bleat:	5.04466357803958
blebs:	4.309523120595322
bleed:	4.072677047340261
bleep:	3.9322922100933386
blend:	4.576363558879741
blent:	4.711030816250613
bless:	4.403780733626149
blest:	4.97385887234429
blets:	5.221283849765755
blimp:	4.029031610213167
blimy:	4.1358513047225065
blind:	4.429386811712932
blini:	3.6842811838210165
blink:	4.128011058040087
blips:	4.79453184772477
bliss:	4.2534564049186345
blite:	5.005589384299609
blitz:	3.874934681610164
bloat:	4.884670085645041
blobs:	4.17515276125506
block:	3.9695026579658244
blocs:	4.835608145880686
blogs:	4.7215124807158
bloke:	4.576883103949357
blond:	4.456033458912435
blood:	3.760760060885601
bloom:	3.563897024345698
bloop:	3.5618793048269124
blots:	5.091023868781472
blown:	4.01133203750237
blows:	4.532882899897342
blowy:	3.888335225154788
blubs:	3.9118442352981404
blued:	4.644190702040383
bluer:	4.873068144464529
blues:	5.2446980334624
bluet:	4.815138972395646
bluey:	4.588796627246896
bluff:	2.9339150811364525
blume:	4.437128608938777
blunt:	4.305248657766215
blurb:	3.5358599068732035
blurs:	4.896266241547285
blurt:	4.466791416299564
blush:	4.264375637847597
blype:	4.308733890250399
board:	4.935754978177348
boars:	5.472107395831536
boart:	5.0612096629528684
boast:	5.1427942391935035
boats:	5.3875451721454235
bobby:	2.6276062614038236
bocce:	3.9326281338354483
bocci:	3.5361504387853864
boche:	4.430873983197626
bocks:	4.442050105567182
boded:	4.070402397380038
bodes:	5.308048642125216
boffo:	2.4037113885126433
boffs:	3.6841152034504274
bogan:	4.465795013140542
bogey:	4.497212005538706
boggy:	3.2306717724188707
bogie:	4.7144369119787575
bogle:	4.697638316367018
bogus:	4.5755784678737115
